	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	24	-0.386258439190437	-0.983533485440955	0.502546689303905	0.688675092749796	0.454545153678386	5423	tags=38%, list=28%, signal=27%	PIGV/PIGC/GPAA1/PIGH/PIGM/PGAP1/PIGT/PIGZ
KEGG_SULFUR_METABOLISM	KEGG_SULFUR_METABOLISM	KEGG_SULFUR_METABOLISM	13	-0.440717935350657	-0.974600776234433	0.496491228070175	0.685454307410317	0.45241934372459	2603	tags=54%, list=13%, signal=47%	SULT1A3/BPNT1/PAPSS2/CHST13/SULT1A1/SULT1A2
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	127	-0.283616566329031	-0.973183337405465	0.518853695324284	0.689894096439838	0.455349730793862	4211	tags=26%, list=22%, signal=21%	JAM3/MYH8/YES1/MYL9/CLDN4/RAB13/MAGI1/PRKCE/PRKCA/MYL10/CLDN8/MYL7/MYH1/GNAI1/F11R/MYH2/MYH11/CLDN11/MAGI2/CTNNA3/CGN/CLDN23/IGSF5/CLDN15/PPP2R2C/CLDN19/CLDN9/MYH4/RAB3B/CLDN10/CLDN6/CLDN3
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE	159	-0.275743771869905	-0.970698005507548	0.518355359765051	0.689894096439838	0.455349730793862	2222	tags=9%, list=11%, signal=8%	PPARG/PLCB4/PLCB1/DNAI1/CREB3L1/GRIN2B/DNAH3/COX6B2/DNALI1/COX8C/COX7B2/CREB3L3/PPARGC1A
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	71	-0.307917959194137	-0.970567158086052	0.522082018927445	0.689894096439838	0.455349730793862	2479	tags=27%, list=13%, signal=23%	DGKH/PLA2G6/PLA2G2E/MBOAT2/CDS1/AGPAT4/GPD1L/DGKB/ETNK2/GPAT2/PLD1/PCYT1B/PLA2G1B/ACHE/PLA2G2F/PLA2G10/GPD1/PLA2G12B
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE	99	-0.289361280586898	-0.963318295718183	0.522003034901366	0.689894096439838	0.455349730793862	1817	tags=8%, list=9%, signal=7%	TH/GPR37/SLC6A3/SNCAIP/COX6B2/COX8C/COX7B2
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	51	-0.320704153507241	-0.950878142389247	0.539579967689822	0.693210375157063	0.457538569093709	1572	tags=20%, list=8%, signal=18%	NEFL/PRPH2/GRIN2D/NEFM/PRPH/GRIN2B/GRIA2/GRIN2A/CHP2
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	90	-0.289336763326016	-0.950852901571906	0.533333333333333	0.68997668997669	0.455404244877929	4042	tags=33%, list=21%, signal=27%	TNNT2/TPM1/CACNA2D4/ITGA10/DES/CACNB3/SGCG/CACNB4/ACTC1/ITGA8/CACNG1/CACNA1C/CACNB2/CACNA2D3/TNNI3/MYL3/SGCA/ITGB6/CACNA1S/CACNA2D1/ITGA7/CACNA2D2/DMD/TPM2/ADCY5/TNNC1/MYBPC3/CACNA1D/CACNG4
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	43	-0.327234279397717	-0.945517037350491	0.527868852459016	0.68997668997669	0.455404244877929	5273	tags=30%, list=27%, signal=22%	ALDH2/PCCA/EHHADH/OXCT2/ALDH6A1/ACADM/BCKDHB/ALDH1B1/HMGCS1/ABAT/ACAA2/HMGCS2
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	144	-0.270478833330822	-0.937912922063852	0.608761329305136	0.750805639476334	0.495553082101023	4296	tags=18%, list=22%, signal=14%	APBB1/RYR3/COX4I2/ATP2A3/NOS1/BACE2/CALML5/LPL/CALML3/MAPK3/PPP3CA/CACNA1C/CALML6/CACNA1S/PLCB4/MME/PLCB1/GRIN2D/GRIN2B/COX6B2/GRIN2A/CACNA1D/COX8C/COX7B2/CHP2
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	19	-0.38835625618948	-0.935124691987073	0.570469798657718	0.716882067851373	0.473162559719825	716	tags=21%, list=4%, signal=20%	PLA2G2F/PLA2G10/PLA2G12B
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM	152	-0.266774942787485	-0.93121221947655	0.633781763826607	0.766337426849165	0.505804503638709	1871	tags=11%, list=10%, signal=10%	ALLC/XDH/ADCY10/AK4/ADSSL1/AK7/PDE4C/ADCY5/ENTPD2/PKLR/PDE11A/PDE9A/GDA/ENTPD3/ENTPD8/GUCY2C
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA	55	-0.309276882818772	-0.92752129275201	0.573505654281099	0.716882067851373	0.473162559719825	3809	tags=24%, list=20%, signal=19%	WNT3A/PTCH1/WNT7A/BMP4/WNT5A/SHH/FZD10/WNT7B/FZD9/WNT11/HHIP/WNT4
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS	KEGG_MELANOGENESIS	101	-0.270399145866493	-0.903617513541131	0.672155688622755	0.80225033803361	0.529508046724886	3809	tags=28%, list=20%, signal=22%	EDNRB/ADCY2/WNT9A/WNT3A/KIT/WNT7A/CREB3L4/CALML5/CALML3/CAMK2G/CAMK2A/PRKCA/WNT5A/MAPK3/GNAI1/CALML6/FZD10/PLCB4/PLCB1/CAMK2B/CREB3L1/WNT7B/ADCY5/FZD9/WNT11/WNT4/CREB3L3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	113	-0.264039081311167	-0.894913874536822	0.685240963855422	0.807691157561078	0.533099142401622	4617	tags=36%, list=24%, signal=28%	ACTA2/PPP1CB/ROCK1/PLA2G4A/ADCY4/MRVI1/PLA2G6/MYLK/ADCY2/MYL9/PLA2G2E/CYP4A22/PPP1R12B/CALML5/PRKG1/PRKCE/CALML3/PRKCA/MAPK3/KCNMB2/GUCY1A2/CACNA1C/CALML6/AVPR1B/CACNA1S/MYH11/ACTG2/PLCB4/KCNMB3/PLCB1/PPP1R14A/ADCY5/RAMP1/ADRA1D/CYP4A11/PLA2G1B/PLA2G2F/CACNA1D/PLA2G10/PLA2G12B
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	67	-0.281643232989396	-0.875487582185667	0.704472843450479	0.824495770982433	0.544190665342602	4257	tags=27%, list=22%, signal=21%	MAPK10/PRKAG2/LEPR/IRS2/ACACB/PRKAB1/PPARA/CPT1C/RXRG/PRKAB2/SLC2A4/G6PC/PRKAG3/PRKAA2/NPY/PPARGC1A/PCK1
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY	101	-0.252329189889697	-0.84323149184263	0.803892215568862	0.906829633416095	0.598533356906213	4106	tags=29%, list=21%, signal=23%	ADCY4/MAPK10/PLA2G6/ADCY2/PLA2G2E/GNRH2/CALML5/CALML3/CAMK2G/CAMK2A/PRKCA/GNRHR/LHB/MAPK3/CACNA1C/CALML6/CACNA1S/PLCB4/PLD1/PLCB1/CAMK2B/ADCY5/PLA2G1B/PLA2G2F/CACNA1D/PLA2G10/CGA/PLA2G12B
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	149	-0.23826764219017	-0.830937911122573	0.852678571428571	0.938041058619837	0.619133785490191	1870	tags=14%, list=10%, signal=13%	CAMK2A/PRKCA/WNT5A/PPP3CA/NKD1/NFATC4/FZD10/PLCB4/PLCB1/CAMK2B/CER1/WNT7B/FZD9/SFRP5/WNT11/VANGL2/NKD2/WNT4/CXXC4/CHP2
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	14	-0.368202763440557	-0.828806558946744	0.708620689655172	0.824495770982433	0.544190665342602	197	tags=21%, list=1%, signal=21%	B3GALNT1/B3GALT5
KEGG_PEROXISOME	KEGG_PEROXISOME	KEGG_PEROXISOME	78	-0.250621544195743	-0.80442012278925	0.825471698113208	0.921214549409038	0.608027810705254	3996	tags=38%, list=20%, signal=31%	CROT/NUDT12/MPV17/ACSL1/HMGCL/PEX13/PEX1/AMACR/SCP2/CAT/ACOT8/IDH1/EHHADH/PMVK/ACOX1/EPHX2/BAAT/PEX6/CRAT/MLYCD/PXMP4/FAR2/PEX11A/PIPOX/PHYH/XDH/ACOX2/AGXT/MPV17L
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	85	-0.248150932980211	-0.801450498154714	0.856913183279743	0.938041058619837	0.619133785490191	3907	tags=25%, list=20%, signal=20%	BMP8B/LTBP1/COMP/ACVR2A/BMP4/NOG/MAPK3/INHBB/INHBE/NODAL/INHBC/GDF7/SMAD9/AMHR2/BMPR1B/LEFTY2/BMP5/PITX2/LEFTY1/BMP7
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	31	-0.291122233165966	-0.789853858410578	0.795644891122278	0.903032545138782	0.596027170617916	4730	tags=42%, list=24%, signal=32%	CBS/GAMT/GATM/AMT/MAOB/PHGDH/PIPOX/AGXT2/GLYCTK/MAOA/BHMT/AGXT
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	22	-0.317178487275024	-0.789492457155845	0.773809523809524	0.883671369782481	0.583248244066958	1456	tags=14%, list=7%, signal=13%	NMNAT3/QPRT
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	101	-0.224901489458294	-0.751573841125744	0.92814371257485	0.992523623273684	0.655093828163569	1060	tags=12%, list=5%, signal=11%	LHPP/ATP4B/ATP6V0A1/COX4I2/ATP12A/ATP6V0A4/ATP6V1B1/COX6B2/ATP6V1C2/COX8C/COX7B2
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	137	-0.215369796345009	-0.742805652753532	0.965361445783133	1	0.660028449502134	4212	tags=20%, list=22%, signal=16%	PHKG1/MAPK10/PRKAG2/IRS2/PPP1R3A/CALML5/CALML3/ACACB/PRKAB1/MAPK3/LIPE/SORBS1/GYS2/CALML6/PRKAB2/SLC2A4/G6PC/PRKAG3/GCK/PKLR/PPP1R3C/SHC2/PRKAA2/FBP2/PPARGC1A/PCK1
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION	372	-0.190566896213882	-0.728886158551619	1	1	0.660028449502134	4102	tags=19%, list=21%, signal=15%	OR5P3/OR14I1/OR2B2/OR13J1/OR2T6/OR52I1/OR5I1/OR7A5/OR51Q1/OR8B8/OR2J2/CALML5/PRKG1/OR5AK2/OR5H2/OR52H1/CALML3/CAMK2G/CAMK2A/OR2A2/CLCA4/OR2AT4/OR56A5/OR2AG1/OR52B2/PDE1C/OR7D4/OR2T10/OR52I2/OR9A4/OR2A1/GNAL/OR2W3/OR52W1/OR51B5/OR56A3/OR10A2/OR8D2/CALML6/OR51B4/CNGA4/OR10A5/OR10AD1/OR1L4/OR2A4/OR2A7/OR52E6/OR1N1/CAMK2B/OR56B4/OR52L1/OR1L6/OR1J2/OR2B6/OR8B12/OR13A1/OR2C1/PRKG2/OR2AE1/OR13H1/OR8A1/OR8G5/OR1J4/OR8D1/OR5M11/OR1Q1/OR1J1/CLCA1
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	110	-0.187107356414449	-0.629863210739043	0.995461422087746	1	0.660028449502134	3516	tags=15%, list=18%, signal=12%	CALML5/SMC1B/CALML3/CAMK2G/CAMK2A/AR/MAPK3/PPP3CA/CALML6/CCNE1/CAMK2B/ADCY5/RPS6KA6/SPDYC/CHP2
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION	16	-0.258167703952753	-0.593400130327717	0.956822107081174	1	0.660028449502134	691	tags=31%, list=4%, signal=30%	ENGASE/GBA/NEU1/NEU4
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	20	-0.231339679557668	-0.562640121197533	0.976549413735343	1	0.660028449502134	6704	tags=55%, list=34%, signal=36%	ACOT2/FADS1/HADHA/FADS2/ACOT4/ACOT1/ACOX1/BAAT/ELOVL6/HSD17B12
KEGG_CIRCADIAN_RHYTHM_MAMMAL	KEGG_CIRCADIAN_RHYTHM_MAMMAL	KEGG_CIRCADIAN_RHYTHM_MAMMAL	13	-0.253080537564936	-0.559660654981889	0.947368421052632	1	0.660028449502134	1460	tags=54%, list=7%, signal=50%	CSNK1E/CRY2/NPAS2/PER2/NR1D1/BHLHE41
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION	53	-0.181490482713496	-0.538768246511341	0.998363338788871	1	0.660028449502134	948	tags=23%, list=5%, signal=22%	SLC12A2/KDELR2/ATP6V1E2/ATP6V0A1/KCNQ1/PRKCA/ATP6V0A4/ATP6V1B1/ATP6V1C2/MUC2/CFTR
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS	46	0.105068556462795	0.326315969231076	1	1	0.660028449502134	17473	tags=100%, list=90%, signal=11%	MGAT1/FUT8/MAN2A1/MGAT2/ALG2/ALG10/MAN1A1/GANAB/ALG6/DPM1/ST6GAL1/MAN2A2/ALG13/RFT1/MAN1B1/MGAT5B/STT3A/ALG9/B4GALT3/STT3B/RPN2/DDOST/RPN1/B4GALT1/MGAT4A/MOGS/DPM2/B4GALT2/ALG3/DAD1/ALG11/ALG12/ALG1/MGAT3/MAN1C1/ALG8/DOLPP1/DPAGT1/MAN1A2/ALG14/ALG5/DPM3/MGAT5/TUSC3/MGAT4B/ALG10B
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS	35	0.189838084186225	0.559955421234761	0.972772277227723	1	0.660028449502134	6016	tags=37%, list=31%, signal=26%	TAF4B/GTF2H2/GTF2H3/TAF5/TAF9/GTF2B/GTF2A2/GTF2F1/GTF2E1/GTF2E2/TBP/TAF5L/TAF6L
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER	KEGG_THYROID_CANCER	29	0.231248063317966	0.644958165439782	0.962871287128713	1	0.660028449502134	1876	tags=14%, list=10%, signal=12%	NTRK1/TP53/MYC/CCND1
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION	68	0.196922926359579	0.665987777745584	0.986595174262735	1	0.660028449502134	2262	tags=9%, list=12%, signal=8%	WAS/RAC2/PTPN6/SSX2IP/FYN/SNAI2
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION	24	0.253161679986069	0.679677981348412	0.907990314769976	0.97661748972352	0.644595327498881	1133	tags=8%, list=6%, signal=8%	ETV7/ETS1
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM	36	0.239232720778045	0.706623047597648	0.890818858560794	0.963751396688578	0.636103340061878	4151	tags=31%, list=21%, signal=24%	ACER1/SPHK1/ENPP7/GLA/SGPP1/SGPL1/SGPP2/NEU3/DEGS1/KDSR/UGCG
KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT	KEGG_PROTEIN_EXPORT	22	0.272214133681891	0.712929600668955	0.867149758454106	0.943662972435351	0.62284440854908	8544	tags=64%, list=44%, signal=36%	SPCS3/SRP19/SRP68/SEC61B/SRP72/SEC61A2/SRP54/SPCS2/SEC61A1/SEC11C/HSPA5/SEC11A/SEC61G/OXA1L
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	15	0.307153363889302	0.726609583291423	0.842105263157895	0.932871099905452	0.615721465655946	2794	tags=20%, list=14%, signal=17%	ST8SIA1/ST3GAL5/ST6GALNAC6
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE	17	0.301710058650302	0.74329403537722	0.826603325415677	0.921214549409038	0.608027810705254	5601	tags=65%, list=29%, signal=46%	TYMS/MTHFD1L/MTHFD1/MTHFD2/GART/SHMT2/DHFR/MTHFS/MTFMT/SHMT1/ATIC
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	86	0.217081978198144	0.769962018041683	0.933862433862434	0.992899714164082	0.655342058850831	990	tags=7%, list=5%, signal=7%	PIK3R5/PIK3CD/PRKCB/PIK3CG/STAT5A/PRKCG
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	11	0.369422848671068	0.816389900554056	0.685446009389671	0.807691157561078	0.533099142401622	5568	tags=36%, list=29%, signal=26%	BCAT1/BCAT2/LARS2/IARS
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	32	0.285290440391741	0.82555552206888	0.758536585365854	0.871610362066354	0.575287635844649	2866	tags=28%, list=15%, signal=24%	IL4I1/GAD1/GLS2/DDO/GFPT2/ASPA/GLUL/PPAT/GPT2
KEGG_RIBOFLAVIN_METABOLISM	KEGG_RIBOFLAVIN_METABOLISM	KEGG_RIBOFLAVIN_METABOLISM	15	0.358626729254297	0.848376247621185	0.665071770334928	0.798949853973777	0.527329633348269	3063	tags=27%, list=16%, signal=22%	ACP5/TYR/MTMR1/ACP2
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	21	0.339323025318318	0.882980334607662	0.625916870415648	0.761806717282203	0.502814106428083	1487	tags=14%, list=8%, signal=13%	HS3ST3B1/HS3ST3A1/HPSE
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	89	0.249443186944414	0.883388561880452	0.746478873239437	0.863116197183099	0.569681245366939	4108	tags=28%, list=21%, signal=22%	PIK3R5/PIK3CD/PIK3CG/MDM2/BCL2/TP53/INSRR/FOXO1/CCND1/CCNE2/NFKB1/E2F1/AKT2/E2F2/GRB2/PIK3R3/NFKBIA/IKBKB/IGF1/IGF1R/NRAS/RB1/IKBKG/PDGFRB/PIK3R1
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	46	0.294349002407714	0.914172453172376	0.616797900262467	0.755679546679182	0.498769999515136	927	tags=13%, list=5%, signal=12%	HK3/PIK3R5/PIK3CD/PIK3CG/SOCS1/TNF
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	26	0.333821732696016	0.914556030591821	0.585131894484412	0.726506043487358	0.479514657436891	3437	tags=31%, list=18%, signal=25%	B3GAT1/HS3ST3B1/HS3ST3A1/HS3ST2/HS3ST1/NDST2/EXTL1/HS6ST1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	22	0.350497493987034	0.917953946930819	0.567632850241546	0.716882067851373	0.473162559719825	5016	tags=41%, list=26%, signal=30%	B3GAT1/CHST11/DSE/CHST15/CHSY1/CHPF2/B3GAT3/CHST12/CSGALNACT1
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM	26	0.343628466133449	0.941423086649488	0.54916067146283	0.700653270487059	0.462451091758172	2601	tags=23%, list=13%, signal=20%	HK3/GAA/AKR1B1/GLA/PFKP/HK2
KEGG_MELANOMA	KEGG_MELANOMA	KEGG_MELANOMA	71	0.285538869560951	0.963780080294323	0.529891304347826	0.68997668997669	0.455404244877929	4220	tags=32%, list=22%, signal=25%	PIK3R5/PIK3CD/PIK3CG/MDM2/FGF8/TP53/FGF4/CCND1/FGF11/FGF3/E2F1/AKT2/E2F2/CDK4/PIK3R3/MITF/IGF1/IGF1R/NRAS/RB1/PDGFRB/PIK3R1/FGF23
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM	54	0.302004281098959	0.973536409491875	0.506426735218509	0.688889308936942	0.454686542456247	5234	tags=37%, list=27%, signal=27%	PIK3CD/PIK3CG/PLCB2/PIK3C2G/PIP4K2A/PLCZ1/INPP5E/PLCG2/IPPK/SYNJ1/INPP4B/IMPA1/INPP1/INPP5B/PIK3CB/PLCG1/INPP4A/MINPP1/PIKFYVE/PIP5K1C
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	38	0.334085082493607	0.998943875968372	0.46039603960396	0.640400506216035	0.422682553178151	3798	tags=21%, list=19%, signal=17%	STX11/VAMP5/VAMP1/STX1B/VAMP3/STX17/VAMP8/STX4
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	34	0.343521594474516	1.00375339625782	0.453400503778338	0.635447675749943	0.419413544164969	2559	tags=26%, list=13%, signal=23%	IL4I1/SDS/MTAP/DNMT1/MAT2B/LDHB/MAT1A/LDHA/AHCYL2
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	16	0.419308632228425	1.01496977784528	0.404255319148936	0.584275265957447	0.38563829787234	3849	tags=31%, list=20%, signal=25%	HAO1/MTHFD1L/MTHFD1/MTHFD2/GRHPR
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER	40	0.339149379215055	1.02063207089047	0.422391857506361	0.605755764640906	0.399816038112916	4131	tags=38%, list=21%, signal=30%	TYMP/MMP9/MDM2/TP53/MYC/CCND1/THBS1/E2F1/E2F2/VEGFA/CDK4/NRAS/RB1/VEGFC/RASSF1
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	83	0.299545022044605	1.05371038838387	0.317333333333333	0.514970760233918	0.339895352416128	4481	tags=31%, list=23%, signal=24%	ITGB7/COL11A1/ITGA4/CD47/ITGB4/LAMA3/ITGA11/GP1BA/COL6A6/THBS1/FN1/THBS2/ITGA2/SDC3/ITGAV/RELN/ITGA6/HMMR/COL6A3/COL6A1/CD44/COL1A1/COL5A3/COL1A2/LAMC2/SDC4
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER	52	0.332275371513445	1.05559010161095	0.385224274406332	0.570131926121372	0.376303291209554	3743	tags=23%, list=19%, signal=19%	PIK3R5/PIK3CD/PIK3CG/TP53/MYC/APC2/CCND1/AKT2/GRB2/PIK3R3/ELK1/NRAS
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM	30	0.374874842901933	1.06150772600134	0.345588235294118	0.5349560761347	0.353086229482931	1391	tags=17%, list=7%, signal=16%	PLA2G2D/PLA2G2A/PLA2G7/ENPP2/PLA2G3
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	16	0.438771671911922	1.06208160799952	0.356973995271868	0.543080442241708	0.358448542247728	1912	tags=25%, list=10%, signal=23%	DPYD/DPYS/VNN2/BCAT1
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM	22	0.407258852477682	1.06661210841135	0.369565217391304	0.555850123718629	0.366876895313576	1848	tags=18%, list=9%, signal=16%	DPYD/GAD1/DPYS/AOC2
